salmon_ensembl75_ev
ENST00000415118	0
ENST00000434970	0
ENST00000448914	0
ENST00000604642	0
ENST00000603326	0
ENST00000604950	0
ENST00000603077	0
ENST00000605284	0
ENST00000604446	0
ENST00000603693	0
ENST00000603935	0
ENST00000604102	0
ENST00000604838	0
ENST00000390591	0
ENST00000454908	0
ENST00000439842	0
ENST00000390567	0
ENST00000452198	0
ENST00000390569	0
ENST00000437320	0
ENST00000390571	0
ENST00000390572	0
ENST00000450276	0
ENST00000390574	0
ENST00000390575	0
ENST00000431870	0
ENST00000390577	0
ENST00000390578	0
ENST00000451044	0
ENST00000390580	0
ENST00000390581	0
ENST00000431440	0
ENST00000390583	0
ENST00000390584	0
ENST00000390585	0
ENST00000430425	0
ENST00000454691	0
ENST00000390588	0
ENST00000414852	0
ENST00000390590	0
ENST00000604319	0
ENST00000603768	0
ENST00000604592	0
ENST00000605864	0
ENST00000603644	0
ENST00000603804	0
ENST00000604055	0
ENST00000603618	0
ENST00000603316	0
ENST00000605850	0
ENST00000603007	0
ENST00000603235	0
ENST00000605143	0
ENST00000603340	0
ENST00000603359	0
ENST00000604735	0
ENST00000603379	0
ENST00000604309	0
ENST00000604234	0
ENST00000603739	0
ENST00000604564	0
ENST00000603303	0
ENST00000605430	0
ENST00000605685	0
ENST00000603725	0
ENST00000605709	0
ENST00000604111	0
ENST00000390340	0
ENST00000390341	0
ENST00000444775	0
ENST00000390343	0
ENST00000390344	0
ENST00000390345	0
ENST00000390346	0
ENST00000426402	0
ENST00000390348	0
ENST00000563469	0
ENST00000564780	0
ENST00000562440	0
ENST00000568724	0
ENST00000563832	0
ENST00000565028	0
ENST00000569652	0
ENST00000562386	0
ENST00000563669	0
ENST00000564083	0
ENST00000567755	0
ENST00000565091	0
ENST00000561716	0.213845
ENST00000566862	0
ENST00000569470	0
ENST00000569366	0
ENST00000563245	0
ENST00000563791	0
ENST00000567630	0.269184
ENST00000566285	0.0244658
ENST00000568011	0.0156059
ENST00000565578	0
ENST00000567655	0
ENST00000569960	0
ENST00000564119	0
ENST00000563598	0
ENST00000569944	0
ENST00000568405	0
ENST00000563141	0
ENST00000562511	0.0246792
ENST00000567144	0
ENST00000565894	0.071043
ENST00000564548	0.123936
ENST00000563042	0.527853
ENST00000566578	0
ENST00000565202	0.0433145
ENST00000566020	0.273737
ENST00000565836	1.73366
ENST00000568728	0.0413121
ENST00000565754	0.0418209
ENST00000562412	0
ENST00000563122	0
ENST00000568296	0
ENST00000566373	0
ENST00000566680	0
ENST00000563174	0
ENST00000564695	0
ENST00000566736	0
ENST00000562278	0.044565
ENST00000564229	0
ENST00000567778	0
ENST00000566487	0
ENST00000567307	0.15194
ENST00000455382	0
ENST00000390387	0
ENST00000390357	0
ENST00000390381	0
ENST00000390353	0
ENST00000547918	0
ENST00000390392	0
ENST00000390359	0
ENST00000390379	0.0246792
ENST00000390378	0
ENST00000390377	0
ENST00000390376	0
ENST00000390375	0
ENST00000390374	0
ENST00000390373	0
ENST00000390372	0
ENST00000390371	0
ENST00000454561	0.0156059
ENST00000390369	0.0244658
ENST00000390368	0.269184
ENST00000426318	0
ENST00000390367	0
ENST00000390364	0
ENST00000390363	0
ENST00000390362	0
ENST00000390361	0
ENST00000390360	0
ENST00000390393	0
ENST00000390394	0
ENST00000390396	0
ENST00000390397	0
ENST00000390398	0.044565
ENST00000390399	0
ENST00000390400	0
ENST00000422143	0
ENST00000417977	0
ENST00000379435	0
ENST00000331828	0
ENST00000390389	0
ENST00000542354	0
ENST00000390423	0
ENST00000390424	0
ENST00000390425	0
ENST00000390426	0
ENST00000390427	0
ENST00000390428	0
ENST00000390429	0
ENST00000390430	0
ENST00000390431	0
ENST00000390432	0
ENST00000390433	0
ENST00000390434	0
ENST00000390435	0
ENST00000390436	0
ENST00000390437	0
ENST00000390438	0
